Date;Machine_ID;Operations_hours;Energy_Consumption_kWh;Material_Used_kg;Material_waste_kg;CO2_Emission_kg;Water_Consumption_Liters;Water_Recycled_Liters;Product_Output_Units
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
03.01.2020;M003;8;315;480;45;195;950;190;430
